# 3.31-full on Intel(R) Core(TM) i7-4700MQ CPU @ 2.40GHz
1.001985681,C0,Frontend_Bound,21.63,% Slots,This category represents slots fraction where the processor's Frontend undersupplies its Backend...,,,5.63,
1.001985681,C0,Backend_Bound,39.85,% Slots,,,,5.63,
1.001985681,C0,Backend_Bound.Memory_Bound,35.51,% Slots,This metric represents slots fraction the Memory subsystem within the Backend was a bottleneck...,,,5.63,
1.001985681,C0-T0,Backend_Bound.Memory_Bound.L1_Bound,70.21,% Stalls,This metric estimates how often the CPU was stalled without loads missing the L1 data cache...,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,6.0,<==
1.001985681,C1,Backend_Bound,41.95,% Slots,,,,5.63,
1.001985681,C1,Backend_Bound.Memory_Bound,34.22,% Slots,,,,5.63,
1.001985681,C1-T0,Backend_Bound.Memory_Bound.L1_Bound,67.01,% Stalls,,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,6.0,<==
1.001985681,C2,Backend_Bound,54.94,% Slots,,,,5.63,
1.001985681,C2,Backend_Bound.Memory_Bound,18.64,% Slots,,,,5.63,
1.001985681,C2,Backend_Bound.Core_Bound,36.29,% Slots,This metric represents slots fraction where Core non-memory issues were of a bottleneck...,,,5.63,<==
1.001985681,C2-T1,Backend_Bound.Core_Bound.Divider,47.54,% Clocks,This metric represents cycles fraction where the Divider unit was active...,arith.divider_uops,,6.0,<==
1.001985681,C2-T1,Backend_Bound.Core_Bound.Ports_Utilization,41.34,% Clocks,This metric estimates cycles fraction the CPU performance was potentially limited due to Core computation issues (non divider-related)...,,,5.59,
1.001985681,C3,Frontend_Bound,23.13,% Slots,,,,5.62,
1.001985681,C3,Backend_Bound,39.01,% Slots,,,,5.62,
1.001985681,C3,Backend_Bound.Memory_Bound,32.75,% Slots,,,,5.62,
1.001985681,C3-T0,Backend_Bound.Memory_Bound.L1_Bound,79.91,% Stalls,,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,6.0,<==
2.023131787,C0,Frontend_Bound,34.82,% Slots,,,,5.88,
2.023131787,C0,Bad_Speculation,5.74,% Slots,This category represents slots fraction wasted due to incorrect speculations...,,,5.88,
2.023131787,C0,Backend_Bound,37.03,% Slots,,,,5.88,
2.023131787,C0,Frontend_Bound.Frontend_Latency,35.76,% Slots,This metric represents slots fraction the CPU was stalled due to Frontend latency issues...,rs_events.empty_end,,5.87,
2.023131787,C0,Backend_Bound.Memory_Bound,27.16,% Slots,,,,5.87,
2.023131787,C0-T0,Frontend_Bound.Frontend_Latency.ICache_Misses,5.82,% Clocks,This metric represents cycles fraction the CPU was stalled due to instruction cache misses...,,,5.88,
2.023131787,C0-T0,Frontend_Bound.Frontend_Latency.Branch_Resteers,13.25,% Clocks_Calculated,This metric represents cycles fraction the CPU was stalled due to Branch Resteers...,br_misp_retired.all_branches,,5.87,
2.023131787,C0-T0,Backend_Bound.Memory_Bound.L1_Bound,59.18,% Stalls,,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,5.88,<==
2.023131787,C0-T1,Frontend_Bound.Frontend_Latency.ICache_Misses,8.07,% Clocks,,,,5.88,
2.023131787,C0-T1,Frontend_Bound.Frontend_Latency.Branch_Resteers,12.72,% Clocks_Calculated,,br_misp_retired.all_branches,,5.87,
2.023131787,C1,Frontend_Bound,27.47,% Slots,,,,5.87,
2.023131787,C1,Backend_Bound,33.88,% Slots,,,,5.87,
2.023131787,C1,Backend_Bound.Memory_Bound,45.97,% Slots,,,,5.87,
2.023131787,C1-T0,Backend_Bound.Memory_Bound.L1_Bound,63.83,% Stalls,,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,5.88,<==
2.023131787,C2,Backend_Bound,54.28,% Slots,,,,5.88,
2.023131787,C2,Backend_Bound.Memory_Bound,12.09,% Slots,,,,5.87,
2.023131787,C2,Backend_Bound.Core_Bound,42.19,% Slots,,,,5.87,<==
2.023131787,C2-T1,Backend_Bound.Core_Bound.Divider,58.64,% Clocks,,arith.divider_uops,,5.88,<==
2.023131787,C2-T1,Backend_Bound.Core_Bound.Ports_Utilization,47.19,% Clocks,,,,5.87,
2.023131787,C3,Frontend_Bound,20.73,% Slots,,,,5.88,
2.023131787,C3,Backend_Bound,42.62,% Slots,,,,5.88,
2.023131787,C3,Backend_Bound.Memory_Bound,33.99,% Slots,,,,5.88,
2.023131787,C3-T0,Backend_Bound.Memory_Bound.L1_Bound,84.29,% Stalls,,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,5.87,<==
3.071767236,C0,Backend_Bound,61.31,% Slots,,,,6.1,
3.071767236,C0,Retiring,20.48,% Slots,,,,6.1,
3.071767236,C0,Backend_Bound.Memory_Bound,54.73,% Slots,,,,5.72,
3.071767236,C0,Retiring.Microcode_Sequencer,6.99,% Slots,This metric represents slots fraction the CPU was retiring uops fetched by the Microcode Sequencer (MS) unit...,idq.ms_uops,,6.1,
3.071767236,C0-T0,Frontend_Bound.Frontend_Latency.MS_Switches,4.67,% Clocks,This metric estimates the fraction of cycles when the CPU was stalled due to switches of uop delivery to the Microcode Sequencer (MS)...,idq.ms_switches,,5.72,
3.071767236,C0-T0,Backend_Bound.Memory_Bound.L1_Bound,80.98,% Stalls,,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,5.72,<==
3.071767236,C0-T1,Frontend_Bound.Frontend_Latency.MS_Switches,4.96,% Clocks,,idq.ms_switches,,5.72,
3.071767236,C0-T1,Backend_Bound.Memory_Bound.L1_Bound,81.39,% Stalls,,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,5.72,<==
3.071767236,C1,Backend_Bound,60.91,% Slots,,,,6.1,
3.071767236,C1,Retiring,23.98,% Slots,,,,6.1,
3.071767236,C1,Backend_Bound.Memory_Bound,57.16,% Slots,,,,5.72,
3.071767236,C1,Retiring.Microcode_Sequencer,5.89,% Slots,,idq.ms_uops,,6.1,
3.071767236,C1-T0,Frontend_Bound.Frontend_Latency.MS_Switches,4.28,% Clocks,,idq.ms_switches,,5.72,
3.071767236,C1-T0,Backend_Bound.Memory_Bound.L1_Bound,86.27,% Stalls,,mem_load_uops_retired.l1_hit:pp mem_load_uops_retired.hit_lfb:pp,,5.72,<==
